,CVE_ENT,CVE_MUN,CVE_MOD,CVE_TIPO,CVE_SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,TOTAL_DELITOS,VIVIENDA_ENDUTIH_2015
54677,16,47,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54678,16,47,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54679,16,47,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54680,16,47,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54681,16,47,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54682,16,47,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54683,16,47,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54684,16,47,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54685,16,47,3,8,9,0,0,0,1,0,0,0,0,0,0,0,0,1,3
54686,16,47,3,8,8,0,0,0,0,0,0,0,0,0,0,1,0,1,3
54687,16,47,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54688,16,47,3,8,6,0,1,0,1,0,0,1,1,0,1,0,0,5,3
54689,16,47,3,9,9,0,0,0,0,0,1,0,0,0,0,0,0,1,3
54690,16,47,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54691,16,47,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54692,16,47,3,9,6,0,0,0,0,1,0,0,0,0,0,0,0,1,3
54693,16,47,2,6,8,0,0,0,0,0,0,0,0,1,1,0,0,2,3
54694,16,47,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54695,16,47,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54696,16,47,2,6,6,0,0,0,0,0,1,0,0,0,0,0,0,1,3
54697,16,47,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54698,16,47,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54699,16,47,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54700,16,47,2,7,6,0,0,0,0,1,1,0,0,0,0,0,0,2,3
54701,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54702,16,47,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,3,3
54703,16,47,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3
54704,16,47,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54705,16,47,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54706,16,47,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54707,16,47,0,4,6,1,0,0,0,0,0,0,1,1,0,0,0,2,3
54708,16,47,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54709,16,47,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54710,16,47,4,10,11,0,0,0,0,1,1,0,0,0,0,1,0,3,3
54711,16,47,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54712,16,47,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54713,16,47,4,13,14,0,0,0,0,1,1,0,1,1,2,1,0,7,3
54780,16,52,6,15,16,3,1,0,0,1,0,0,0,2,0,0,0,4,3
54781,16,52,6,15,17,8,0,9,0,6,0,0,0,5,0,0,6,26,3
54782,16,52,6,15,18,12,24,22,21,19,5,14,12,14,18,14,10,173,3
54783,16,52,6,15,19,2,0,4,0,2,2,0,0,0,0,0,2,10,3
54784,16,52,6,15,20,13,0,4,1,10,0,0,0,6,0,0,7,28,3
54785,16,52,6,15,10,5,1,9,3,8,6,3,3,4,3,3,5,48,3
54786,16,52,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54787,16,52,6,16,16,15,10,12,6,8,4,10,10,11,11,12,21,115,3
54788,16,52,6,16,17,7,11,9,11,9,13,13,11,8,9,16,14,124,3
54789,16,52,6,16,18,59,57,44,25,9,10,8,23,23,11,15,11,236,3
54790,16,52,6,16,19,4,5,2,5,3,7,2,4,1,3,5,2,39,3
54791,16,52,6,16,20,5,20,17,9,12,12,13,19,5,11,18,11,147,3
54792,16,52,6,16,10,60,32,35,34,25,35,38,40,22,23,26,28,338,3
54793,16,52,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54794,16,52,7,17,21,1,0,0,2,1,1,0,1,0,1,0,0,6,3
54795,16,52,9,15,25,1,0,1,0,0,0,0,0,0,0,0,0,1,3
54796,16,52,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54797,16,52,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54798,16,52,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54799,16,52,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54800,16,52,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54801,16,52,9,16,25,1,0,1,0,0,0,0,0,0,0,1,0,2,3
54802,16,52,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54803,16,52,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54804,16,52,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54805,16,52,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54806,16,52,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54807,16,52,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54808,16,52,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54809,16,52,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54810,16,52,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54811,16,52,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54812,16,52,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54813,16,52,8,16,23,0,0,0,1,0,0,1,0,0,0,0,0,2,3
54814,16,52,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54815,16,52,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54816,16,52,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54817,16,52,3,8,9,0,1,3,1,2,0,1,2,1,3,1,1,16,3
54818,16,52,3,8,8,2,1,1,0,0,3,1,2,2,1,2,0,13,3
54819,16,52,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54820,16,52,3,8,6,19,8,24,17,18,14,22,6,20,17,8,9,163,3
54821,16,52,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54822,16,52,3,9,8,0,0,0,0,0,0,1,0,1,0,0,0,2,3
54823,16,52,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54824,16,52,3,9,6,3,1,2,6,5,5,3,1,4,4,11,5,47,3
54825,16,52,2,6,8,6,4,3,4,1,6,4,1,5,3,5,9,45,3
54826,16,52,2,6,9,0,0,0,0,0,0,0,2,0,1,0,0,3,3
54827,16,52,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54828,16,52,2,6,6,2,0,0,1,0,1,3,3,0,2,0,0,10,3
54829,16,52,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54830,16,52,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54831,16,52,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54832,16,52,2,7,6,5,5,3,7,6,3,4,4,2,6,2,5,47,3
54833,16,52,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,5,3
54834,16,52,0,1,1,16,11,10,7,7,7,12,10,9,13,10,10,106,3
54835,16,52,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3
54836,16,52,0,3,3,1,3,3,3,3,4,2,4,5,2,3,2,34,3
54837,16,52,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54838,16,52,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54839,16,52,0,4,6,8,1,1,2,1,2,0,3,5,4,0,1,20,3
54840,16,52,5,14,15,0,1,0,0,0,0,0,0,0,1,0,1,3,3
54841,16,52,1,5,7,2,3,1,1,5,5,6,1,3,2,3,5,35,3
54842,16,52,4,10,11,1,1,0,1,2,3,1,0,6,0,1,0,15,3
54843,16,52,4,11,12,1,1,1,0,0,0,0,0,0,0,0,0,2,3
54844,16,52,4,12,13,2,2,1,1,1,1,2,1,1,1,1,0,12,3
54845,16,52,4,13,14,30,27,36,33,18,26,22,28,23,23,25,14,275,3
54912,16,50,6,15,16,0,0,0,1,0,1,0,0,0,0,2,1,5,3
54913,16,50,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54914,16,50,6,15,18,0,1,1,1,0,0,1,1,0,1,0,2,8,3
54915,16,50,6,15,19,0,0,1,0,1,0,0,0,0,0,0,0,2,3
54916,16,50,6,15,20,0,0,1,0,0,0,0,0,0,0,2,0,3,3
54917,16,50,6,15,10,0,0,0,0,4,0,1,5,0,1,2,2,15,3
54918,16,50,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54919,16,50,6,16,16,1,0,1,2,4,3,0,0,1,0,6,6,23,3
54920,16,50,6,16,17,0,0,2,0,1,0,0,0,0,0,2,3,8,3
54921,16,50,6,16,18,2,2,4,4,1,1,4,2,3,2,3,3,29,3
54922,16,50,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54923,16,50,6,16,20,2,0,0,0,1,0,0,0,0,0,0,0,1,3
54924,16,50,6,16,10,2,2,4,6,4,3,5,2,0,3,3,5,37,3
54925,16,50,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54926,16,50,7,17,21,1,4,0,2,0,0,4,1,2,3,0,0,16,3
54927,16,50,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54928,16,50,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54929,16,50,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54930,16,50,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54931,16,50,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54932,16,50,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54933,16,50,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54934,16,50,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54935,16,50,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54936,16,50,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54937,16,50,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54938,16,50,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54939,16,50,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54940,16,50,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54941,16,50,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54942,16,50,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54943,16,50,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54944,16,50,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54945,16,50,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54946,16,50,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54947,16,50,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54948,16,50,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54949,16,50,3,8,9,0,0,0,1,1,0,0,0,1,0,0,0,3,3
54950,16,50,3,8,8,0,0,0,1,0,0,1,0,1,0,0,0,3,3
54951,16,50,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54952,16,50,3,8,6,1,5,1,2,1,2,2,1,1,2,3,10,30,3
54953,16,50,3,9,9,0,0,0,2,0,0,0,0,0,0,0,0,2,3
54954,16,50,3,9,8,0,0,0,1,0,0,0,0,0,0,0,0,1,3
54955,16,50,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54956,16,50,3,9,6,1,1,0,0,1,1,1,0,0,2,0,0,6,3
54957,16,50,2,6,8,0,0,0,0,0,0,1,0,0,0,0,0,1,3
54958,16,50,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54959,16,50,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54960,16,50,2,6,6,1,0,0,0,0,0,1,0,0,2,0,0,3,3
54961,16,50,2,7,8,0,0,0,0,0,2,0,0,0,0,0,0,2,3
54962,16,50,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54963,16,50,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54964,16,50,2,7,6,2,4,1,5,5,3,3,2,2,1,1,2,29,3
54965,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54966,16,50,0,1,1,0,0,0,2,1,1,2,4,1,3,4,2,20,3
54967,16,50,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3
54968,16,50,0,3,3,0,1,3,2,0,0,3,0,0,0,1,0,10,3
54969,16,50,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54970,16,50,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54971,16,50,0,4,6,0,1,0,0,0,0,0,0,0,0,3,0,4,3
54972,16,50,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54973,16,50,1,5,7,1,0,0,0,1,1,0,1,1,1,0,0,5,3
54974,16,50,4,10,11,0,0,0,1,0,2,0,0,1,0,0,0,4,3
54975,16,50,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54976,16,50,4,12,13,0,0,0,1,1,0,2,1,0,1,0,0,6,3
54977,16,50,4,13,14,12,4,1,4,3,9,10,3,7,12,16,8,77,3
54978,16,51,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54979,16,51,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54980,16,51,6,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54981,16,51,6,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54982,16,51,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54983,16,51,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54984,16,51,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54985,16,51,6,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54986,16,51,6,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54987,16,51,6,16,18,0,1,1,0,0,0,0,0,1,0,0,0,3,3
54988,16,51,6,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54989,16,51,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54990,16,51,6,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54991,16,51,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54992,16,51,7,17,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54993,16,51,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54994,16,51,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54995,16,51,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54996,16,51,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54997,16,51,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54998,16,51,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
54999,16,51,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55000,16,51,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55001,16,51,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55002,16,51,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55003,16,51,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55004,16,51,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55005,16,51,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55006,16,51,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55007,16,51,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55008,16,51,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55009,16,51,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55010,16,51,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55011,16,51,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55012,16,51,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55013,16,51,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55014,16,51,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55015,16,51,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55016,16,51,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55017,16,51,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55018,16,51,3,8,6,0,0,1,0,0,0,0,0,0,0,0,2,3,3
55019,16,51,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55020,16,51,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55021,16,51,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55022,16,51,3,9,6,0,0,0,0,0,1,0,0,0,0,1,0,2,3
55023,16,51,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55024,16,51,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55025,16,51,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55026,16,51,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55027,16,51,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55028,16,51,2,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55029,16,51,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55030,16,51,2,7,6,0,0,0,0,0,0,1,0,0,0,0,0,1,3
55031,16,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55032,16,51,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55033,16,51,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55034,16,51,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55035,16,51,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55036,16,51,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55037,16,51,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55038,16,51,5,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55039,16,51,1,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55040,16,51,4,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55041,16,51,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55042,16,51,4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55043,16,51,4,13,14,0,0,0,1,0,1,0,0,0,0,0,0,2,3
55044,16,53,6,15,16,0,2,2,10,7,14,9,5,12,11,16,11,99,3
55045,16,53,6,15,17,9,7,20,38,32,10,62,36,42,34,43,28,352,3
55046,16,53,6,15,18,55,33,43,54,62,54,40,42,35,64,79,45,551,3
55047,16,53,6,15,19,3,3,1,3,22,0,12,7,9,19,39,17,132,3
55048,16,53,6,15,20,18,10,14,29,66,9,46,35,66,36,67,46,424,3
55049,16,53,6,15,10,16,15,25,60,34,43,32,23,61,21,104,42,460,3
55050,16,53,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55051,16,53,6,16,16,48,43,21,6,56,52,60,51,64,58,47,88,546,3
55052,16,53,6,16,17,33,31,15,8,25,51,36,31,42,27,24,34,324,3
55053,16,53,6,16,18,173,182,192,170,149,157,125,123,121,94,77,123,1513,3
55054,16,53,6,16,19,14,4,4,2,1,4,3,2,1,12,11,10,54,3
55055,16,53,6,16,20,28,25,11,7,13,43,15,21,17,23,15,17,207,3
55056,16,53,6,16,10,84,80,65,40,81,126,118,123,92,41,64,143,973,3
55057,16,53,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55058,16,53,7,17,21,4,0,5,11,3,4,8,7,8,4,4,8,62,3
55059,16,53,9,15,25,1,3,2,2,2,2,0,1,7,2,3,1,25,3
55060,16,53,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55061,16,53,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55062,16,53,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55063,16,53,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55064,16,53,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55065,16,53,9,16,25,1,1,0,2,0,0,0,0,0,1,3,1,8,3
55066,16,53,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55067,16,53,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55068,16,53,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55069,16,53,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55070,16,53,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55071,16,53,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55072,16,53,8,15,23,0,0,1,0,0,0,0,0,0,0,0,0,1,3
55073,16,53,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55074,16,53,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55075,16,53,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55076,16,53,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55077,16,53,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55078,16,53,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55079,16,53,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55080,16,53,8,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55081,16,53,3,8,9,0,3,2,9,8,16,4,9,3,3,9,6,72,3
55082,16,53,3,8,8,2,3,6,18,3,1,11,10,6,11,5,6,80,3
55083,16,53,3,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55084,16,53,3,8,6,38,42,39,61,109,90,123,135,95,104,106,67,971,3
55085,16,53,3,9,9,0,1,0,0,0,1,0,0,0,0,0,0,2,3
55086,16,53,3,9,8,0,1,0,0,2,0,0,0,0,0,0,0,3,3
55087,16,53,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55088,16,53,3,9,6,13,23,15,6,8,6,30,3,12,37,19,24,183,3
55089,16,53,2,6,8,8,6,6,4,4,0,5,6,6,8,10,6,61,3
55090,16,53,2,6,9,3,0,2,2,0,2,4,2,1,0,1,2,16,3
55091,16,53,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55092,16,53,2,6,6,4,2,9,11,15,10,2,4,2,1,2,2,60,3
55093,16,53,2,7,8,0,0,0,0,2,0,0,0,0,0,0,0,2,3
55094,16,53,2,7,9,0,0,0,0,0,3,0,0,0,0,0,0,3,3
55095,16,53,2,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55096,16,53,2,7,6,14,17,22,18,17,8,32,13,19,26,19,27,218,3
55097,16,53,0,0,0,7,7,6,3,3,5,13,9,4,1,14,10,75,3
55098,16,53,0,1,1,32,28,16,8,11,8,58,33,19,67,31,74,353,3
55099,16,53,0,2,2,0,1,0,0,0,1,2,0,0,1,1,0,6,3
55100,16,53,0,3,3,30,40,10,9,5,5,16,24,20,16,26,32,203,3
55101,16,53,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55102,16,53,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55103,16,53,0,4,6,12,14,8,6,1,2,6,12,21,2,5,17,94,3
55104,16,53,5,14,15,0,0,1,0,1,2,1,0,1,1,0,0,7,3
55105,16,53,1,5,7,7,5,9,7,7,4,7,5,3,13,8,6,74,3
55106,16,53,4,10,11,14,13,7,8,9,46,1,13,1,0,10,21,129,3
55107,16,53,4,11,12,0,3,0,0,0,0,0,3,1,0,0,0,7,3
55108,16,53,4,12,13,9,6,13,9,5,8,6,13,6,14,7,11,98,3
55109,16,53,4,13,14,179,182,125,148,101,99,82,140,93,177,117,105,1369,3
55176,16,55,6,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55177,16,55,6,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55178,16,55,6,15,18,1,0,1,1,0,0,0,1,2,1,1,1,8,3
55179,16,55,6,15,19,1,0,0,0,0,0,0,0,0,0,0,0,0,3
55180,16,55,6,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55181,16,55,6,15,10,0,0,0,0,0,1,0,0,0,1,0,1,3,3
55182,16,55,6,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55183,16,55,6,16,16,0,2,3,1,2,0,0,3,0,0,0,0,11,3
55184,16,55,6,16,17,0,1,0,0,1,0,1,0,0,0,0,0,3,3
55185,16,55,6,16,18,3,4,5,1,2,3,4,0,4,4,8,11,46,3
55186,16,55,6,16,19,0,0,0,0,0,0,0,1,0,0,0,0,1,3
55187,16,55,6,16,20,1,1,0,0,0,0,1,0,0,0,0,0,2,3
55188,16,55,6,16,10,1,2,10,3,2,1,0,0,2,3,1,2,26,3
55189,16,55,6,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55190,16,55,7,17,21,0,0,0,0,0,0,1,0,1,0,0,1,3,3
55191,16,55,9,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55192,16,55,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55193,16,55,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55194,16,55,9,15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55195,16,55,9,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55196,16,55,9,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55197,16,55,9,16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55198,16,55,9,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55199,16,55,9,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55200,16,55,9,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55201,16,55,9,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55202,16,55,9,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55203,16,55,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55204,16,55,8,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55205,16,55,8,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55206,16,55,8,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55207,16,55,8,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55208,16,55,8,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55209,16,55,8,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55210,16,55,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3
55211,16,55,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3
